content,place,year,month
Global Warming seems like a US propaganda to outsource production to other cheaper countries.,India,2017,September
"PM Modi convincing world leaders to invest in india but agenda of global leaders to fight with terrorism war conflicts, global warming!no no",India,2017,September
@danielmgmoylan @timoconnorbl Food security in an age of global warming. Because farmers manage environment as well as make food. Rural economies have few other choices,India,2017,September
Global warming doubles growth rates of Antarctic seabed's marine fauna – study https://t.co/Dp6BStB3fZ,India,2017,September
I'm at Dinga's Paradise in Global Warming https://t.co/GccfPyuV1y,India,2017,September
Society/states/Country/ies/World. It causes problems and Global Warming.,India,2017,September
"@TorontoStar Where's the evidence that the storm and/or its results are due to ""climate change""? Wasn't it called ""Global Warming"" ten years ago?",India,2017,September
@ChallengesFnd YES HIGHLY RECOMMENDED. MASTER COMMANDER OF THE NATION APEX COURT IN HAULING UP INTERNATIONAL CRISIS LIKE GLOBAL WARMING GOVERNANCE IS COURT,India,2017,September
If you squint &amp; take a step back you can almost see the manipulation &amp; propaganda alongside the #TexasFloods #GlobalWarming #TrumpsAmerica,India,2017,September
"""Cyber Global Warming: 6 Steps Toward Meltdown"" https://t.co/DeCrr4mmej #InfoSec #Security #CyberSecurity #CyberAttack #CyberWar #Hacker",India,2017,September
"@mkvenu1 @shahid_siddiqui Get out of myopic view. Global warming, pollution,exploitation of  Mother earth must be highly taxed",India,2017,September
Volcanic eruptions drove ancient global warming event https://t.co/BhVpttVAGu ผ่าน @GeologyPage,India,2017,September
"I am with Global Warming,I keep most electricity off of my home now a days,not to be afraid of/for saving electricity to help global warming",India,2017,September
@Dev_Fadnavis @thanecityonline @AUThackeray @bmcmumbai toll is important than every day's contribution to global warming. Daily chaos https://t.co/bor6V52Toz,India,2017,September
"Objective of #DeMonetisation was to control #GlobalWarming 
#DemonitisationDisaster 
#deshBachao #BJPsharmkaro",India,2017,September
"The Int'l Hindu Conference in Nepal hasprioritized #ClimateChange &amp; #GlobalWarming among other issues for discussion
https://t.co/uN6LCfNxrK",India,2017,September
"Global Warming is like an All's Jail.
Global Warming is like an All's Punishment.",India,2017,August
Does Trump still thinks global warming is a hoax? https://t.co/lR2l2FNmIC,India,2017,August
Thursday night! (@ Dinga's Paradise in Global Warming) https://t.co/2NR7sytLco,India,2017,August
Global warming https://t.co/VHuvDNjDJI,India,2017,August
"Finally this makes some sense. 
Well done @arunjaitley .
Real objective of #DeMonetisation was to control #GlobalWarming https://t.co/U5lK0hEfg2",India,2017,August
Dating is so scary someone will be like 'tell me your issues' and I'll say 'um... I worry about global warming?' I have no emotional depth,India,2017,August
Unprecedented rains in #Karachi  are a result of global warming no dispute here it's disturbing https://t.co/rbB2TAE0TD,India,2017,August
@rashmi2684 Global warming's reason spotted 😁😬,India,2017,August
"Global Warming is from All to All, not from any one to any one / All.",India,2017,August
Daily I think of starting gymming and burning calories. But then I think of global warming and back off.,India,2017,August
"Dont act so surprised to see floods if you have never cared about global warming. 
#globalwarming",India,2017,August
Money paid in taxes can fight nature till an extent. Nature always wins. #MumbaiRains #GlobalWarming,India,2017,August
"I think only America or with America, planet should safe.
Only America can save most of us from Global Warming.",India,2017,August
"After watching nature devastate #Houston &amp; #Mumbai, are we learning any lessons? Is #GlobalWarming still a #Myth? #seaside cities gear up!",India,2017,August
Climate change is real and measurable because... #science! Not just #HurricaneHarvey but all over the world. #globalwarming #globalcrisis https://t.co/eFxdf2CAkS,India,2017,August
@raggedtag It's cute to see people ascribe normal variation in weather patterns to global warming.,India,2017,August
@raggedtag Highest yearly rainfall recorded in Houston was 210 cms in 1979 compared to 154 cms in 2016. #GlobalWarming,India,2017,August
@raggedtag Highest recorded rainfall in Mumbai in a day was 57 cm in 1974 compared to 20 cm yesterday. Global warming?,India,2017,August
"Is the Incessant rains in major parts of #India an early SIGN of #GlobalWarming &amp; #ClimateChange ?
Is #ClimateChangeIsReal ?
#MumbaiFlooded",India,2017,August
#hongkong #TyphoonHato #USFloods #HoustonFloods #MumbaiRains #mumbaifloods #GlobalWarming real; Be #Responsible #Wastedisposal #NoPolythene,India,2017,August
"If you're 30 years old or younger, there hasn't been a single month in your entire life that was colder than average, due to global warming.",India,2017,August
#Houston #Mumbai our problem is #GlobalWarming   Or #ClimateChange   Policy inever more compelling as when at our doorsteps. @wti_org_india https://t.co/j51pDTJtBl,India,2017,August
Still Trump will deny there's any global warming whatnot shit. 😂 https://t.co/9BPRNacDt2,India,2017,August
"Mother nature is warning us by @globalwarming #MumbaiFlooded  #Harveystorm2017 all continent are facing this, will this perish our race???",India,2017,August
I'm at Dinga's Paradise in Global Warming https://t.co/4uuBgWHuBU,India,2017,August
"@_sabanaqvi Yes, but there is one word which is making it impossible.....global warming.",India,2017,August
Wake Up People #MumbaiRains this is a sign of Global Warming excess rains as #GlaciersMelting #GlobalWarming Direct Connection,India,2017,August
If the rains and storms are a sign of global warming due to us .Then Earth has found a way to balance it out .Perhaps we need to Learn .,India,2017,August
@Flyfiddlesticks #breaking only aadhar registered peeps will be eligible to be rescued in case of global warming related flooding,India,2017,August
And some claim that global warming is just a myth 😏 https://t.co/OHmhpl8eV6,India,2017,August
"Aung San Su Kyi - *Farts*

Foreign media - ""Noble peace prize winner DASSK is responsible for global warming in #Rakhine """,India,2017,August
"In nature's fury, Houston or chennai all alike... Global warming is real... https://t.co/zvFLic3kvt",India,2017,August
"Wake up to the fact that you are the largest contributor to Global Warming #America 
#TexasNeedsRescuersNotTrump",India,2017,August
"This world is awaiting nature's fury, thnx to #GlobalWarming &amp; #ClimateChange https://t.co/KtPok0l3df",India,2017,August
Still think global warming is unreal after what's happening in Houston? Still want to withdraw from climate accords? @realDonaldTrump,India,2017,August
"@mansi_1997 @PMOIndia @rsprasad @mlkhattar @htTweets Planting of trees to reduce global warming good.RamRahim punished for rape of Sadhvi under IPC,CrPC",India,2017,August
I'm at Dinga's Paradise in Global Warming https://t.co/4hKZ2WdGk5,India,2017,August
None except Gurmeet Singh had taken the step to remove danger of global warming from the earth. https://t.co/7Ybtcv1y0L,India,2017,August
And y'all say global warming / climate change isn't real. Stop destroying the environment to prevent these disasters how bout dat https://t.co/GSwpw63nJi,India,2017,August
Global Warming is a real reply of our planet every unbalancing.,India,2017,August
Is the Hurricane and Unprecedented flooding of Houston the result of Green house gases and Global Warming?,India,2017,August
@skywatcher77 @NWS The center of #Harvey is going back over the gulf! More flooding is expected indeed. Hope Trump changes his mind about global warming...! https://t.co/C2gMZiVvO9,India,2017,August
#climatechange causing catastrophic #hustonflooding perhaps now @realDonaldTrump will recognise the reality of #globalwarming #nishajamvwal https://t.co/OsY4BXcPI1,India,2017,August
"Global Warming is a natural thing, We have been catching it after our mistakes and Who have passed of ours from their mistakes.",India,2017,August
I am with Global Warming until get my medals. I should be against the Global Warming after getting.,India,2017,August
"Enjoy the greenery, if may not be here for long!
#globalwarming #constructionboom… https://t.co/E45Xm893zV",India,2017,August
"#Damn this is sad ... Its the same thing on the other side of the globe !!!
#houstonflood #ChennaiFloods 
#GlobalWarming https://t.co/2BNiMdWbBB",India,2017,August
@realDonaldTrump i think mexico should built wall to stop US citizen entering into their country after destruction of USA due to trump and global warming,India,2017,August
I'm at Dinga's Paradise in Global Warming https://t.co/YnFFrF1QPu,India,2017,August
@MrMoth @NihariFan Normal globe and global warming globe?,India,2017,August
"How much has the #GlobalTemperature risen since 1900?
#ClimateChange #GlobalWarming https://t.co/4N4qrty2Sl",India,2017,August
SILENCE CAUSES GLOBAL WARMING NATURALLY WITH THE UNIVERSE.,India,2017,August
"ORGANIZED
AIMS AND SPECIFIC OBJECT IS TO REMODELING FOR GLOBAL WARMING ISSUE.UNITE ALL NATIONAL FLAGS COME WITH TRUST UNDER ONE UMBRELLA UNO",India,2017,August
#GlobalWarming  and #climatechange is the most biggest threat for our planet and home #Earth  and entire humanity and other species.,India,2017,August
#CitizensForTomorrow global warming so tree planting should be must and doing just that as per @narendramodi save tree and save world https://t.co/uhQWFl9IG5,India,2017,August
I'm at Dinga's Paradise in Global Warming https://t.co/EV3VBbtcRx,India,2017,August
....climate change or global warming....#garbageingarbageout https://t.co/lqSbLBzFq7,India,2017,August
"handful of privileged people take wrong decision, impacting millions, need new thoughts economy#Sustainability #GreenEconomy #globalwarming https://t.co/pf0Ieol7VT",India,2017,August
"More than 35 saplings Across the world were planted to eradicate harmful effects of global warming on his birthday.
#60MillionStandWithMSG",India,2017,August
I'm at Dinga's Paradise in Global Warming https://t.co/IVwlDNfRyv,India,2017,August
@AnantikaMehra Wearing sweaters in Aug... lucky girl! Here the winters are so lame since last few years cant wear those in December even. #GlobalWarming,India,2017,August
"Saint Gurmeet Ram Rahim Singh Ji only one tackling Global Warming at ground level worldwide.
https://t.co/QMHmrHC2tL",India,2017,August
"Global warming and temperature changes for Saudi Arabia – JBES
 Source: https://t.co/K2n7qVtBnC https://t.co/CdyBA56oHF",India,2017,August
What if there is a whole @GameOfThrones from the perspective of the White Walkers. And they are the means to survive #GlobalWarming 🤔,India,2017,August
I'm at Dinga's Paradise in Global Warming https://t.co/2Ge3JG9Jk6,India,2017,August
"the weather changed like my mom's mood. one minute im her fav, the next I'm responsible for global warming.",India,2017,August
You couldn't be take care of the public/the weather/the global warming/the universe with giving artificial pressure and doing duplicate +-.,India,2017,August
smh i cant believe my 10am lecture was 1.5 hours of the prof telling us all abt global warming,India,2017,August
"Whichever thing We have been doing artificially, it causes Global Warming indirectly.",India,2017,August
World has missed the chance to avoid dangerous global warming – unless we start geo-engineering the planet https://t.co/DAr10vscpZ,India,2017,August
Red Queen is as real as global warming. https://t.co/ASyrieW1L1,India,2017,August
I'm at Dinga's Paradise in Global Warming https://t.co/fF200P4gW9,India,2017,August
@moefcc How many K-tons of carbon will India save if India dumps #RCS air travel 4 rail @PMOIndia @moca_goi  #GlobalWarming #CarbonFootPrint https://t.co/VSMSJJdn2J,India,2017,August
The Global Warming is like the sea which has been filling with our little little fault/mistake like filling The sea with little little drop.,India,2017,August
What happens if we don't stop @globalwarming #globalwarming is the major threat for entire human existence #saveEarth #WorldEconomicForum https://t.co/n5vOKC4qt9,India,2017,August
I once moved earth an inch to the right.. Mankind called it global warming https://t.co/3hZTBC0urU,India,2017,August
tomorrow is Monday! (@ Dinga's Paradise in Global Warming) https://t.co/8cGg2nPx8H,India,2017,August
"Instead of numerous ways, give us one and let's all try our best to put an end to it! Let's implement the change and stop #GlobalWarming!",India,2017,August
"From Facebook 
#environment #environmentalhealth #GlobalWarming https://t.co/VQPvSatJRP",India,2017,August
I'm at Dinga's Paradise in Global Warming https://t.co/TuAzt9t971,India,2017,August
"So if the ice goes, they erupt; kill a few billion in the bargain &amp; cool the place down, I guess #roadmap #GlobalWarming #apocalipse 🤑🤔🙄😤😡 https://t.co/usIQiIjJj2",India,2017,August
Wow @SalathiaSahil I can only #pray his #breed grow &amp; that this is true dearest cousin  🏆 #environmental #greenmanfestival #globalwarming https://t.co/GjdF9eoPyH,India,2017,August
Amidst all the gloom of #terrorism and #globalwarming I found this delightful! #future #smartcities #climatechange https://t.co/OrjwkYahXj,India,2017,August
Indian floods: Mother and child drown in shocking video https://t.co/I31O3aSte3 via @MailOnline #flood #India #climatechange #GlobalWarming,India,2017,August
@ChallengesFnd THERE MUST BE SOME TYPE FOR  TACKLING GLOBAL WARMING A  MENACE  WITH SEVERAL LAPSES AND LACUNAE IN L&amp;O CRIME CONTROL OUT COME GATEWAY IS UNO,India,2017,August
I'm at Dinga's Paradise in Global Warming https://t.co/KwzsXyKyrw,India,2017,August
What do we know about global warming? Climate change explained in six graphics #COP21 https://t.co/dS7eIHWVrW,India,2017,August
"What does global warming, greenhouse gases and carbon footprint have to do with companies and organizations? #IGTCSdnBhd",India,2017,August
"Increasing temperature to decrease rice, wheat yield. #climatechange #GlobalWarming  https://t.co/94ulWnWlur",India,2017,August
Refrigerant gas R-134a will be made obsolete soon. The new R-1233 and R-1234 will have lesser impact to ozone depletion and global warming. https://t.co/zFhmLoQPyb,India,2017,August
"@EdmundoMAguilar @JASONPAVA @Eugene_Scott @MichaelEDyson It is just not reailty my friend, I understand that media makes you think that but whites are going, global warming is getting rid of us. 🤣",India,2017,August
Global Warming is like a Global Warning to Bad from The Universe and The Good.,India,2017,August
"With imbalance/unbalance, population getting birth is a global warming and population getting die is a global warming and population living",India,2017,August
"We have to solve a problem not to grow a problem.
MOST BAD GROWING CAUSE GLOBAL WARMING.",India,2017,August
"Global warming also coming because of You have been supporting to Whom, Who has been making/supporting to a/The real Culprit.",India,2017,August
I'm at Dinga's Paradise in Global Warming https://t.co/t8NM1Abcd0,India,2017,August
"""India should incorporate the global externalities (global warming) gradually and progressively"" @arvindsubraman @teriin #DSML2017",India,2017,August
"FOR THE UNIVERSE
OR
FOR THE GLOBAL WARMING
OR
FOR THE UNIVERSAL SOLDIER
OR
FOR THE INNOCENT PEOPLE.",India,2017,August
"Global warming is like the white walkers on GoT. A problem too big nd too unreal for some key people to grasp.
#GameOfThones #GlobalWarming",India,2017,August
I'm at Dinga's Paradise in Global Warming https://t.co/5EJTv2Eowj,India,2017,August
"Pakistani province plants one billion trees to help slow down effects of global warming
A hint of the possibilities
 https://t.co/WOjderOiFL",India,2017,August
Pakistani province plants one billion trees to help slow down effects of global warming https://t.co/aEa6ikBhlr,India,2017,August
"Caught the preview of Al Gore's follow up documentary on global warming, An Inconvenient Sequel… https://t.co/vX3yY3pRCW",India,2017,August
"Dear Punjabi's facing the results of global warming (heat) , just only just plant a tree to minimise it  ,",India,2017,August
"#FreedomDrivers gives access to  combat #Pollution &amp; #GlobalWarming! To become one, #pledgehere  https://t.co/G63eGJ0FUS",India,2017,August
That's sounds interesting well I believe India need #FreedomDrivers #Pollution &amp; #GlobalWarming #pledgehere  https://t.co/G63eGJ0FUS,India,2017,August
Hail in Fiji 🇫🇯and there's no such thing as global warming? ✋🏽🆗 https://t.co/jBeWRUsuAP,India,2017,August
Pakistani province plants one billion trees to help slow down effects of global warming https://t.co/2IKoskydcj,India,2017,August
"#Pakistan becomes the first country to complete their #BonnChallenge
348,000 hectres of forests restored.
#BillionTreeTsunami #GlobalWarming https://t.co/7lx7Mf9ZVw",India,2017,August
I'm at Dinga's Paradise in Global Warming https://t.co/t896hVabeM,India,2017,August
@Tim_Roemer With Climate Change and Global Warming - What should we do?,India,2017,August
Pakistani province plants one billion trees to help slow down effects of global warming https://t.co/pAy9V2eGyK,India,2017,August
"Indeed, extreme weather phenomena is basics for #globalwarming https://t.co/7w8RleUL62",India,2017,August
Pakistani province plants one billion trees to help slow down effects of global warming https://t.co/8Hmfeb6elZ,India,2017,August
"Globe praise
Pakistani province plants one billion trees to help slow down effects of global warming 
https://t.co/YmX9Dg33oz",India,2017,August
#Pakistani province #kpk plants one billion trees to help slow down effects of global warming. @Independent,India,2017,August
It use to rain every year on #IndependenceDayIndia but not this year #Delhi #GlobalWarming,India,2017,August
Pakistani province plants one billion trees to help slow down effects of global warming https://t.co/ET4n7YOYCi,India,2017,August
"@ImranKhanPTI plants one billion trees to help slow down effects of global warming in KPK. 

Well done khan sahab

https://t.co/oVJy5x0LRj",India,2017,August
Pakistani province plants one billion trees to help slow down effects of global warming https://t.co/6RCFN7Pw2Q,India,2017,August
good bye long weekend (@ Dinga's Paradise in Global Warming) https://t.co/56TaNZ937t,India,2017,August
@harshjain8837 @PlanningForumHC Global warming has been proven to be a huge problem and the world is struggling to come up with a clearn alternativie energy.,India,2017,August
"We shd plant as many trees as we can to escape Nature's Fury i.e.,global warming, earth quakes,tsunamis,floods,cloud bursts&amp;scarcity.#ZN #NN",India,2017,August
"IK talking about growing trees &amp; cleansing the environment. In short, aiming to fighting Global Warming.

This guy is too good for Pakistan.",India,2017,August
"An interesting read that could well be made into a Hollywood disaster movie #climatechange #globalwarming 

https://t.co/5PxAGs5uTa",India,2017,August
"I feel nervous around these words in ascending order: #globalwarming, science, math, technology, digital, racism, supremacy, #iamright",India,2017,August
World’s ‘highest’ village in Spiti Valley runs dry as global warming hits the Himalayas  https://t.co/66hFu3DA4U via @htTweets,India,2017,August
"We live in a crazy little world!
#Doodling #Artist #tomato #globalwarming #FWP #InternationalYouthDay
https://t.co/ufajFnQfky https://t.co/avhU3O1TOd",India,2017,August
"Right, as always @elonmusk sir. AI has the potential to be a massive threat to humanity. Like global warming... and 1600 Penn Ave, DC. https://t.co/78IgnjoIiE",India,2017,August
#Global #Warming  and #climatechange threat for world #GreenYourLife #Youth4Peace #YouthDay https://t.co/Zc0DpyxWzr,India,2017,August
But @POTUS says 'Global warming' is imaginary concept... https://t.co/9gqR7YupOo,India,2017,August
Are we on the verge of a nuclear war? I thought we've passed that stage. We should focus more on global warming and its imminent threat.,India,2017,August
"Save Water
#saveearth #warer #lake #global #warming #savefuture https://t.co/A2JR4h3UqU",India,2017,August
@ZeeNews Global warming increasing and New climatic position and seasonal cycles may be emerged,India,2017,August
Here's evidence of global warming and yes it's really happening #ParisAgreement #ClimateChangeIsReal https://t.co/XQPho1v32O,India,2017,August
@ChallengesFnd A GREAT CHALLENGE TAKEN AS HONESTLY AS THAT OF SELF RESPECT TO WIPE OUT GLOBAL WARMING MENACE THROUGH YOUR PLATFORM,India,2017,August
I'm at Dinga's Paradise in Global Warming https://t.co/dMoS7LaxK8,India,2017,August
A new app #sride which is great in changing the mindset of people &amp; #travelindustry . impacting positive to reduce #GlobalWarming #carpool https://t.co/qQ10tIJxgV,India,2017,August
Global Warming Scenarios https://t.co/UVA9XRswVu via @Futurism,India,2017,August
Nope. Global warming is #FakeNews https://t.co/JlUqEgWioH,India,2017,August
Super-heatwaves of 55°C to emerge if global warming continues https://t.co/pCS33GK9RU via @EU_ScienceHub,India,2017,August
"'#globalwarming Is For Real', A #research Station In Europe Proves https://t.co/4w5CNJBiK5 via @ndtv https://t.co/LXCoTKrSdx",India,2017,August
#MegaTreePlantationDrive initiated by @Gurmeetramrahim ebery year with an aim to save earth from  increasing Pollution and Global Warming.,India,2017,August
The real culprit of global warming are those who first made fire and wheel,India,2017,August
@visitdubai I guess you should call @realDonaldTrump over &amp; ask him to rethink his global warming beliefs...,India,2017,August
I'm at Dinga's Paradise in Global Warming https://t.co/2H0WUNkBUv,India,2017,August
"Here’s why #Karakoram glaciers are growing despite #globalwarming
https://t.co/u4w3EwYIOo https://t.co/3stHa7nszV",India,2017,August
@LeoDiCaprio you support the global warming. PLS ask your team to research about #RallyForRivers initiative since I know you will support,India,2017,August
I'm at Dinga's Paradise in Global Warming https://t.co/tjeR8xUBJk,India,2017,August
"Most times, you can just counter this garbage with boiler plate responses. Like they are not even trying. #globalwarming https://t.co/l44g0zYnLt",India,2017,August
Monsoon season. But not a drop of rain. We need to be very worried. Shit's getting real. #GlobalWarming,India,2017,August
A funny 4 minute sketch on global warming @LastWeekTonight @iamjohnoliver https://t.co/N3isqyMDwo,India,2017,August
A funny 4 minute sketch on global warming @LastWeekTonight @iamjohnoliver https://t.co/uwsAz7boTH,India,2017,August
Fuck you Global Warming for messing this #CzechGP up.,India,2017,August
Red flag! #Moto2  what is global warming? 😂,India,2017,August
I’m cool but global warming made me hot.💕🔥♨️🔫 @ Muzaffarnagar https://t.co/2WaFFsg57Y,India,2017,August
"Algal bloom: This global warming threat is rarely discussed; know how it will harm us in 100 years
https://t.co/yuayk74TH7 https://t.co/1Of9bUVFpV",India,2017,August
"Video visualizes a century of global warming in 35 sec 
Graphic: Antti Lipponen, Finnish Meteorological Institute
https://t.co/4xGDmZQEcw",India,2017,August
Dude global warming is insane,India,2017,August
Experts say global warming will reduce protein in staple crops like rice and wheat https://t.co/d2raDgVfPn via @GuardianNigeria https://t.co/3LNLOcbhZ2,India,2017,August
"Let's support this initiative to make a better future for India, to combat global warming  #BehtarIndia on @NDTV 
https://t.co/uJwDWbXeAm",India,2017,August
"What's in the picture? Take a guess

Click here to know: https://t.co/xdWvky6tAS

#Mumbai #ClimateChangeIsReal #GlobalWarming https://t.co/NteFdtV7pf",India,2017,August
"Heat stress in #NewYork City would exceed that of present-day #Bahrain and Bahrain will be worst ""Global Warming""

https://t.co/H1TGbd5BjX",India,2017,August
"@michaelgove thanks France and UK, banning petrol &amp; diesel, the big step towards reducing pollution &amp; global warming!",India,2017,August
"Global Warming Caused 60,000 Farmer Suicides In India Since 1980 #climatechange 
https://t.co/YOztlTEqZc via @indiatimes",India,2017,August
"@WIONews @palkisu Brilliant analysis by #Gravitas of China's repeated blocking of UN move to designate #MasoodAzhar as  terrorist,Smart Borders,Global Warming",India,2017,August
New Video Visualizes a Century of Global Warming in Just 35 Seconds https://t.co/Qk0AdgOkXc via @YaleE360 https://t.co/JmpDn8KkZ4,India,2017,August
I'm at Dinga's Paradise in Global Warming https://t.co/XeKWsWuHWV,India,2017,August
@mkstalin @narendramodi . What about India.Any action plan on GLOBAL WARMING? https://t.co/V0ltTRgAKM,India,2017,August
Depletion in forest cover and global warming leading to #climatechange: #PresidentKovind,India,2017,August
I'm at Dinga's Paradise in Global Warming https://t.co/p6N4ppidtG,India,2017,August
Nice animation of #temperature anomalies arranged by country 1900-2016 https://t.co/YFHLpUlKOp by @anttilip #ClimateChange #GlobalWarming,India,2017,August
...cycled from Delhi to Leh to raise awareness abt global warming... Why the psuedo-agenda? Awareness can be raised within Delhi!,India,2017,August
Holy shit you're pregnant again girl? that many children contributes to global warming. Think on that 🌍,India,2017,August
mass extinctions and how they're linked to global warming is one of the scariest things one can read about.,India,2017,August
"""a pEcUliAr pHeNomENon"" its probably fucking global warming https://t.co/nmyJJWWL5Z",India,2017,August
I'm at Dinga's Paradise in Global Warming https://t.co/Iy3VMY2d2F,India,2017,August
"""It doesn't matter whose skeleton sits on the throne"" from #GameOfThrones . So applicable in context of #GlobalWarming . Act soon or perish",India,2017,August
The review of the SR on global warming of 1.5°C #SR15 begins today. 🔎📝🌏 Register: https://t.co/urEjv6YRUo #climatechange #AR6 #Science https://t.co/Dhv4eXG4hD,India,2017,August
#Earth likely to warm more than 2 degree Celsius by 2100. #GlobalWarming #ClimateChange,India,2017,August
2017 is so far the second-hottest year on record thanks to global warming | Dana Nuccitelli https://t.co/BT3H9HAubx,India,2017,July
It terrifies me that politicians are turning their faces away from global warming issues just to keep their wealth. #beforetheflood,India,2017,July
"Jon Snow is basically like the guy who keeps warning people about global warming but nobody gives a real shit.
#GoTS7
…",India,2017,July
2017 is so far the second-hottest year on record thanks to global warming https://t.co/TUnWmtvOoL via @guardian,India,2017,July
Temperature anomalies by country🌡. 1980 &amp; 2016. Data: @NASAGISS #GISTEMP. #dataviz #climate #climatechange #globalwarming @GlobalWarming36 https://t.co/vezZfRm4bW,India,2017,July
Ya due to global warming so plantation is necessary sir https://t.co/wgc4sT7Z9Y,India,2017,July
"#Urmia lake is drying. If not prevented, lives of at least 14 million people will be in fatal danger. @HassanRouhani #AriaRad #GlobalWarming https://t.co/A95LHaBO5P",India,2017,July
"Guys, global warming is real.",India,2017,July
And trump doesnt believe in global warming https://t.co/gGtP3Wr0NF,India,2017,July
I'm at Dinga's Paradise in Global Warming https://t.co/NTx6U7ar6a,India,2017,July
"Those are the people harming and hurting the Ozone Layer the biggest, Global warming gona kill us∆∆ https://t.co/TOdQFgmWNj",India,2017,July
i'm mostly a chill person but when it comes to global warming and all the evidence that the earth is dying I GET SO StrESseEd,India,2017,July
"We discuss Global Warming,Ozone layer depletion &amp; glaciers but we must also see what can we do for the environment in our home:@drramansingh https://t.co/AzD4Xxhgyw",India,2017,July
Crystal invented that can turn thin air into fuel and fight global warming https://t.co/CUvc0Gqy1K via @Independent,India,2017,July
".@Jairam_Ramesh as you said, it is in our interest to address global warming issues as we are the only country vulnerable on all four counts https://t.co/r2KP0OZZ22",India,2017,July
"@JennaBushHager @_KennyRogers That would be so-called All Mighty ""Mayor"" Rudy ;' he was dumped by his wife too I take it. What's going on with Global Warming USA; USA?",India,2017,July
This how our environment is depleting.. #globalwarming https://t.co/fnt7Khl2Kr,India,2017,July
A large volcanic eruption maybe an antidote for global warming.,India,2017,July
@colourlesswater Let's end this. Mai global warming se pange nhi lena chahata. 🙄😛,India,2017,July
"@CNN Extinction of species are not desired in the global scenario of climate change caused by global warming
@ProfSudhir",India,2017,July
"Global Sea Levels r Rising
#climatechange #ChasingCoral #RenewableEnergy #ClimateAction #ClimateFact #globalwarming https://t.co/2O7SPKfuoL",India,2017,July
I'm at Dinga's Paradise in Global Warming https://t.co/ec89WcrA5Y,India,2017,July
Global warming is needed in #GameOfThrones #WinterIsHere https://t.co/2vOKj4Os26,India,2017,July
One thing that scares me the most is the global warming and it's preventable. https://t.co/KuA2L5nEKd,India,2017,July
"@PMOIndia @TVMohandasPai Global warming means that FLOODS &amp; DROUGHT will be the new normal. We must store all the floods, so we can battle the droughts",India,2017,July
"Crisis in #FoodSecurity in #Nepal as impacted and impact by #GlobalWarming 
via @UNEP @UNFCCC https://t.co/9oykvcpfj3",India,2017,July
"Reduce #pollution, Slow #GlobalWarming, Turn to #RenewableEnergy @REIndiaExpo @makeinindia @IndiaExpoCentre on 20-22 Sept-17 by @ubm https://t.co/yd9qo5G8fk",India,2017,July
It was a warning which we did not care in sake of development #globalwarming #DESTRUCTION https://t.co/dHGlxtm6K0,India,2017,July
Climate change a noble cause if we save our habitat on merit unruly deforestation icebergs showing cracks of dissent leads to global warming,India,2017,July
I'm at Dinga's Paradise in Global Warming https://t.co/jr8mVbn6gr,India,2017,July
Nothing like global warming to begin the week #MakeBombayBeautifulAgain #SwachhBharat #MumbaiRains #MondayMotivation  @SwachhBharatGov https://t.co/1wLbj3ASiq,India,2017,July
"When I born, I was Cool.. Now, due to #GlobalWarming I become Hot..",India,2017,July
i sure love global warming https://t.co/iM0FCRan9a,India,2017,July
What are we waiting for!? Let's do it &amp; save more #glaciers from #melting &amp; #animals frm loosing their #habitat #GlobalWarming #environment https://t.co/Hguu06yBlL,India,2017,July
"Well, things can even go worst with dust storm. global warming has also got impact here which can be experience but mostly ignored https://t.co/1ZkaUYJqC6",India,2017,July
@picostoneTech remembering my engg days with ur Qs. Global warming is at its alarm.so suc innovative ideas abt home automation wil b key #LiveEffortlessly,India,2017,July
"When the #earth floods from #globalwarming, the #swimmers will rule the #world. - #learntoswim… https://t.co/6KaKbxYLAf",India,2017,July
I'm at Dinga's Paradise in Global Warming https://t.co/wEO6199lMj,India,2017,July
Green Cushion of Guwahati city is depleting in the name of Development and ushering GLOBAL WARMING locally.pix: Rani-Garchuk reserve forest. https://t.co/5Z2nWhw4bS,India,2017,July
Does anyone think global warming is a good thing? I love Lady Gaga. I think she's a really interesting artist.,India,2017,July
"#Flotilla 
Further built of #GlobalWarming 
#Antartica #IceBerg 
via @UNEP @UNFCCC https://t.co/qaSQoKblQx",India,2017,July
istg global warming gives me so much stress,India,2017,July
And people will still deny #GlobalWarming https://t.co/B1TLVdBXMn,India,2017,July
@mataonline @Dev_Fadnavis @PMOIndia .To make one hundred pages notebook we killed thousands of tree. Is there sound pollution impaired that global warming?,India,2017,July
dude i need to go to maldives before it disappears cause of global warming,India,2017,July
"Iceberg 4 times size of London snaps off Antarctic ice shelf
https://t.co/3ZcZZ6G4Dl
-via @inshorts
#environment #GlobalWarming",India,2017,July
Another wake up call for people who don't believe in global warming and people who are doing nothing to mitigate      it. https://t.co/7KfgXrQKgh,India,2017,July
"Research Team Slams Global Warming Data In New : ""Not Reality... Totally Inconsistent With Credible Temperature Data https://t.co/EQefh7da1L",India,2017,July
Global warming threatens some of the world's favourite wines — for surprising reasons https://t.co/21UzyXcReV,India,2017,July
What about the forecasts of global warming if we continue to use fossil fuels Mr Prime Minister? https://t.co/IRYa6p2vqo via @theage,India,2017,July
"@LastBlueSkittle Wtf? Over population is one biggest problems we are facing next to global warming. Honestly, people need to check their facts!",India,2017,July
