content,place,year,month
@Kurlycheeks Global warming,africa,2019,March
"Global warming &amp; Climate Change is a phenomenon we must deal with proactively if we must have sustainable agriculture in Benue deliberate plans/programs/project must be initiated The SDGs &amp; greenhouse projects,National livestock Transformation Program are vital polices &amp; a guide",africa,2019,March
"@Dzennypha @Bkay_code Global Warming, Bkay. Global Warming.",africa,2019,March
@nancylaww That's my fear. Global warming is here.,africa,2019,March
@joceemycin I thought it was only me o. Like how did it suddenly get this hot?! Actually you should know. Is this the effect of global warming? Climate change?,africa,2019,March
@_Joeeee @xofrancelli When for Gods sake will scientists find cure for HIV/AIDS.They are only interested in cooking up the world  through global warming,africa,2019,March
"TIL there is not a single issue or opinion that people can't use the ""if you believe in science"" line with.

If you believe on science you must believe and deny global warming, be for and against abortion and believe trans women are women and women are the same as men.",africa,2019,March
If I had a penny for every time someone complained about the heat I’d have enough money to reverse global warming.,africa,2019,March
"#MyLagosParoles #rooftopparty  is live  circa_nonpareil #lekki #lagos
.
.
.
.
 -  Come and experience the CIRCA lifestyle today!
•
•
•
Global Warming Sunday featuring… https://t.co/HSgU6Umchk",africa,2019,March
Global warming☄️ https://t.co/B6JFFPSipV,africa,2019,March
@Iphyyy_ Global warming evident already in Tobi’s head. Btw your avi if Fiyaaaaa,africa,2019,March
@Mayor_Jagz Global warming,africa,2019,March
"This World Wildlife Day I am joining the campaign to drive a global awakening on the need to protect our oceans# &amp; marine life. . Penguins face many threats including global warming, natural predation by sharks, seals..join the campaign at https://t.co/8VYMaZwjFA! @africa_ci https://t.co/a7jYv0SByB",africa,2019,March
@BragginRightz That's the same kind of thinking that gave us global warming. See you?,africa,2019,March
"Helvellyn 360

26th Feb 2019 - warmest Winter day on record! 

#lakedistrict #walking #hiking #helvellyn #lakes #glenridding #ullswater #cumbria #onelakedistrict #mountain #fells #globalwarming @lakedistrictnpa @LakeDistrictPR @NTLakesOutdoors @cumbriatourism https://t.co/aLK7V9FYlG",africa,2019,March
"1:46 am, place hot asf. Climate change is real. This is what everyone should be worrying about at the moment. 99.9999% chance we are the cause of global warming, why not take a step today and stand up against the illegal logging in Adjumani District.",africa,2019,February
"To my 2 fav Indians on opp sides but love India 2 death @Swamy39 @ShashiTharoor Pakistan is a threat to India as global warming to the world. If you don’t act now, it maybe too late. Define the borders or go to war. No other option.",africa,2019,February
@RonnieMcVex @MarcusKwikiriza @nxtradioug There are those annoying boda guys that ride while sitting on one bum... This are the cause of global warming 🤬🤬🤬😡,africa,2019,February
@AtinukeArowolo @thepamilerin How do you think we can tackle the issue of Global warming?,africa,2019,February
@Scouser_Les_LFC It’s really hot. Unusually so apparently. Same at home though eh? #GlobalWarming,africa,2019,February
@mc_hankins At least it'll counteract the non-existent global warming.,africa,2019,February
More and more automobiles. #CO2 #GlobalWarming. https://t.co/S9K7IY1l1k,africa,2019,February
The automobile. #GlobalWarming #KlimaatZwendel https://t.co/hKe3cpjM4a,africa,2019,February
What really is responsible for global warming? https://t.co/PrJcJ14YPD,africa,2019,February
I hate hate this whole global warming agenda. It’s real but what can we do about it?,africa,2019,February
@IamBellaKush This is why they don't call it Global Warming anymore. They now say it's Climate Change.,africa,2019,February
"@ObaofKaduna Here are some choices : Heat, zafi, fry, rana, global warming, green house gases, burn, hot, sunshine, ice cream, cold zobo",africa,2019,February
#Accra is experiencing record breaking heat wave in recent history. We are ranging between 36 -40 degrees Celsius. #GlobalWarming is real. Drink lots of water to avoid dehydration,africa,2019,February
"It is official, 22nd February is the code

Visit link to register https://t.co/WgP59MnEEB to register

#changemakers #opportunities #enthusiasm #volunteer #grant #globalwarming @ Owerri, Imo https://t.co/BK3OjJRG7a",africa,2019,February
"Lagos is one of the major cities around the world scientists have peojected to be unlivable within the next century. Watch this video to find out reasons why....
.
#lagos #businesscomunication #onlinemarketing #digital #quoteoftheday #Busines #Africa #Lagos #Globalwarming https://t.co/zcbK3oUuV5",africa,2019,February
What can #cities do to limit global warming to 1.5°C and how can your city play its part? Urge your #city to join @WWF’s One Planet City Challenge and work for a climate-safe future? https://t.co/fHPEQn4bLm #GlobalWarming https://t.co/Iai9FL6wqo,africa,2019,February
It's down to cities to limit global warming to 1.5°C by 2030 https://t.co/6xjwKWMwjl  #globalwarming #climatechange @IntellecapTweet,africa,2019,February
"Solid waste management is more critical than ever, find out why in our latest article here: https://t.co/BlJ9sBIUjj 
#WasteManagement #ProtectOurFuture  #GlobalWarming #GlobalWaste @IntellecapTweet",africa,2019,February
Global warming and coastal erosion are for real. Not even the strongest of constructs can survive the monstrous power of the sea. https://t.co/ebt0bvlrmH,africa,2019,February
@ErinNYC75 There is no global warming...,africa,2019,February
"It's everyone's responsibility to save the world from global warming, from planting trees, not directing industrial wastes to the water sources and not throwing dirty and plastics anyhowly!

#earthisdying
#letssaveearth https://t.co/yQ4JJbuYAd",africa,2019,February
"@TheDilichi @anyanwu_maureen Archimedes didn't use ice alaye..... 

Ice melts..... Apply that simple concept to Global warming that's melting polar ice caps and causing flooding of land below sea level. 

Simple Common sense 😞 https://t.co/JgmllbHvCK",africa,2019,February
"Lake Chad is no longer dry and global warming is no longer affecting grazing.

We will start to hear these things again after the elections.

Kick out Buhari.",africa,2019,February
"BYE BYE BLUE

Inspired by my little understanding of man's destruction to our planet. *No image credits belong to Alan Mola Photography

#create
#all2epic 
#photoshop 
#green
#globalwarming
#concepts
#Earth https://t.co/ALyeynyD84",africa,2019,February
"Those who try to tune out such findings, like America's climate-change-skeptic-in-chief Donald Trump, should note that the polar vortex that sent temperatures plummeting in this hemisphere is also a product of global warming.",africa,2019,February
Global warming Or Global icing. Which is it? Oh ok this will be better described as Climate Change? https://t.co/o2JuQU3r6w,africa,2019,February
To fight global warming https://t.co/JSpkjxSb0h,africa,2019,February
But global warming is a myth. 🗣 https://t.co/7wxFV0nEwc,africa,2019,February
"“Human activities are estimated to have caused approximately 1.0°C of global warming 5 above pre-industrial levels, with a likely range of 0.8°C to 1.2°C. Global warming is likely to reach 1.5°C btn 2030 &amp; 2052 if it continues to increase at the current rate.”
 #ClimateChangeUg",africa,2019,February
@TheMossadIL What did you do to Global Warming!?,africa,2019,February
@cchukudebelu Global warming. It’s all turned upside down,africa,2019,January
"Egusi and shots, morning breath finna break global warming 💔",africa,2019,January
@Sarhan_ This is a typical tweet from someone from a republican than denies that effect of the #GlobalWarming,africa,2019,January
"The Click (continued)

... few minutes later we had talked about dreams, technology, life and global warming. 
In one instant we were discussing foreign exchange and swapping recipies, in the next we were struggling to get the key card to work. Giggling, moaning and then panting.",africa,2019,January
It’s raining like this in January? Global warming really real,africa,2019,January
"A total of 72% of polled Americans now say global warming is personally important to them, according to the Yale program on climate change communication. This is the highest level of concern since Yale started the polling in 2008.
 https://t.co/bYdwiO1ibn",africa,2019,January
"I have something to tweet about global warming deniers who ""don't trust the models"", but not just now.",africa,2019,January
"@realDonaldTrump Are you really that stupid to think that ‘global warming’ is like one big heatwave? Climate change, which is due to multiple factors including global warming, is causing extremes in weather at both ends of the scale.  Meanwhile in Australia:
https://t.co/OHhUILiCbE",africa,2019,January
@bizzleosikoya @Emampam Global warming,africa,2019,January
Global warming,africa,2019,January
"@breskebernadine Usually once a year but it becomes less and less common, probably because of global warming",africa,2019,January
@IfyG Global warming. Most of Lagos is reclaimed land. Water will claim back what was taken from it.,africa,2019,January
"Global warming is a
Real 😭 https://t.co/b8ZkmRYMNl",africa,2019,January
"@Paulakankam global warming, do your thing",africa,2019,January
One of the causes of child abuse that is not taken serious in a third world country like Nigeria is #globalwarming/climate change caused by industrialization (You may ask 'how')....causing respiratory diseases for children. The Federal Government needs to curb this action https://t.co/DjSvQVMSoc,africa,2018,December
"Fight to overcome rampant deforestation, harmful greenhouse gases, global warming, and carbon dioxide emissions by helping Earth do what it does best--grow and sustain life. @UN @UNEnvironment
@AJEnglish",africa,2018,December
@lntolisa Global warming is real. Santa has shrunk and he is giving shit gifts these days.,africa,2018,December
@eli_cyfa I don't know s3 he be ambassador for global warming too aa #icantthinkfar,africa,2018,December
Why is it a miracle. All that I can think about is bikinis in December - Thank you #GlobalWarming seriously though #WhatIsTheMiracle have life gone so vain - while one was asleep #WomenOnTheBeach https://t.co/eRUEGrwZqa,africa,2018,December
"Rather, they can ask you about global politics, global warming and climate change, or the war in Syria and The Gaza strip https://t.co/DylNi7dkVD",africa,2018,December
"Renewable energy is affordable, reliable and beneficial to our environment, our health and our economy. We can;
. Reduce global warming emissions
. Reduce air polution
. Create new jobs… https://t.co/UIInUskjxz",africa,2018,December
"With reluctance of developed countries to reduce #emissions and poor countries need to develop, achievement of 1.5degrees global warming cap is at risk @LinusMofor @ECA_OFFICIAL @ClimDevAfrica @UNFCCC @UNEnvironment @PACJA1",africa,2018,December
"In An Aging world
In a world full of wars and confusion
In a world with nuclear paraphernalia 
In a world were global warming is threatening human existence
In a world full of political deception 
In a world where 🇳🇬 is my Country.

Good morning world...",africa,2018,December
We're experiencing Global warming in Lagos. We're approaching middle of December and no single sign of harmattan. Lmao,africa,2018,December
"Nobel Laureate in Physics; ""Global Warming is Pseudoscience"" https://t.co/jGz5ttOI3R via @YouTube",africa,2018,December
@science @globalwarming Don’t believe that. It’s all garbage nonsense,africa,2018,December
"When your driver grew up in the desert 🐫 🌵cc; @brinen121 😂😂😂😂 #WinterInKigali #GlobalWarming @ Kigali, Rwanda https://t.co/Q8fcKyvtpa",africa,2018,December
"My dear, politics in Nigeria got no ideology, in this era of ozone depletion &amp; global warming, people will be going around burning massive quantity of brooms and umbrellas to polute the environment and cause more environmental hazards to ccitizen........",africa,2018,December
@ZOmartosson @7agog @Thawri2011 Global warming 😁😁,africa,2018,December
False choice: we can enhance wellbeing and limit future global warming. https://t.co/uw9gZwJVLW,africa,2018,December
"“Climate action will change lives for the better,” UN’s Regional #ClimateChange Coordinator for Africa @RichardMunang tells DW from #COP24. We asked him how the continent is dealing with global warming - and what it needs for the future  #EcoAfrica #EBAFOSA https://t.co/Ab3LmkIF1A",africa,2018,December
Aggressive adoption of clean and renewable sources of energy is imperative to keep global warming below 1.5 degrees Celsius. https://t.co/CmXL5bBTx9,africa,2018,December
Global warming https://t.co/IoJzTOVVLr,africa,2018,December
Afforestation to curb down global warming. Thanks. https://t.co/KTV1eXdviS,africa,2018,December
Yesterday my friend said we are not even thinking of global warming in Nigeria 😂😂😂 People have not eaten u are talking about global warming,africa,2018,December
It will affect global warming and we all victims 😂😂 https://t.co/wW2GAt4VFv,africa,2018,December
Girls who bath once daily contribute to GLOBAL WARMING https://t.co/pruKTOQkbL,africa,2018,December
This was posted in a group chat... Thought to share. #abuja #abujapeople #weather #worklife #thursdays #posts #regrann #drinkwater #globalwarming #nigerian #weatherreports #lagos #enugu… https://t.co/roqm5WjaP1,africa,2018,November
"@effgoro @yallaACADEMY Global Warming has nothing to do with Politics,  but with Corruption",africa,2018,November
They won’t tackle the elite’s role in global warming but they want to dim sunlight. SMH.,africa,2018,November
@Frank_LeanXV Hmm Global warming 💁🏾‍♂,africa,2018,November
GLOBAL WARMING https://t.co/h3ypYrZscQ,africa,2018,November
Y’all going through emotional ‘global warming’ and I want none of that.,africa,2018,November
"Yet, the US is run by a pompous, white capitalist who stubbornly insists that climate change is a myth, stating in 2012 - ""The concept of global warming was created by &amp; for the Chinese in order to make U.S. manufacturing non-competitive."" 🤔🤦‍♀️
https://t.co/eRy6mGdqyR",africa,2018,November
"in Bayelsa State, His Royal Highness, King Alfred Diette Spiff, charged the people in the coastal communities in the Niger Delta region to take necessary measures to guard against more negative effects of climate change &amp; global warming in the near future. 

Corroborating his ...",africa,2018,November
"the Niger Delta region. 

Earlier, the Permanent Secretary in the Ministry of Niger Delta Affairs, Aliyu Aminu Bisalla noted that Climate Change &amp; global warming posed serious challenges to the Niger Delta region. He added that the pace of change was increasing, saying ..........",africa,2018,November
Is this what they call global warming? Too much heat  resulting into too heavy rain? @mubuuke  @muwag,africa,2018,November
Awareness message on the issues of global warming by students of #RubanVert during the #1stGMESandAfricaForum @AGEOS5 https://t.co/y7Uh02fq6f,africa,2018,November
@MrGhansah 😂😂 I weak kai like e go make global warming stop or sometin,africa,2018,November
"@MFS001 So much for that global warming hoax, it's all BS made up by Al Bore.",africa,2018,November
@MFS001 Global warming....... the biggest hoaxes ever pulled.,africa,2018,November
"On the flip side, I never knew NIgeria had so much coal wow. Something we could have used since before China and India started Global warming.  The mismanagement that has gone on in this country sha",africa,2018,November
@follow_darcekid Baba..  Global warming done mess up that cock thinking,africa,2018,November
"@realDonaldTrump This is the ramification of global warming. The planet is hotter than yesterday. So, has nothing to do with rhetoric and denial makes it worse. Action needed immediately",africa,2018,November
"Greenhouse effects is on the increase more than ever on a daily basis; plant a tree today, have a mini garden to save yourself from Global warming.

Especially those of us in this part of… https://t.co/OMs4QlO31u",africa,2018,November
@realDonaldTrump #GlobalWarming is real. #Trumptellslies,africa,2018,November
"With the increasing cost of electric grid, power fluctuation and global warming effects, solar energy is the best solution that can curb all this.
Gadgetronix supply and install Solar power energy that is very affordable with no recurring cost once installed. https://t.co/8pTzeZ7bjv",africa,2018,November
"@forevaRedOrDead We Dey hia better things Chale! Eg adenta/madina footbridges, solution to global warming etc etc don’t come and bring sexuality nkwasiasem biaa 😂💔",africa,2018,November
@karigoh Haya! Mimi? Ben what? 😂😂😂😂 I was politely trying to say get a white cap guy who'll talk about oh it Sigmund Freud or global warming or the future of humanity 😂,africa,2018,November
Im the one to be blamed for global warming too,africa,2018,November
@NadaEssamKamel Global warming,africa,2018,November
If we move by 1.5 degrees as a country with regards to Global warming then we have a problem. Our actions is what is causing this. We need to practice more proper ways of preserving the environment #GetABin @worldbank @GREATBritain @UN,africa,2018,November
"Meanwhile Prince Charles has re-echoed the impact of global warming and climate change to the World Population

#GHOneNews with @patrickkwabena",africa,2018,November
Egypt smells like global warming,africa,2018,October
"It’s extra hot, the seasons have changed, there are flash floods, the ice cap is melting! What are we doing to reverse or slow things down??? #gogreen #GlobalWarming #recycle #reuse",africa,2018,October
"Global warming, climate change, population explosion and other factors. https://t.co/6tmCfIofHe",africa,2018,October
Global Warming is real . Damn weather ☀️,africa,2018,October
Global warming is real. Check this out https://t.co/iI1qfRbdnG,africa,2018,October
What will the world look like if we don’t stop global warming? https://t.co/3WcuHHIMkM,africa,2018,October
@comsicfryy Global warming,africa,2018,October
I was born cool not global warming.,africa,2018,October
"I do not receive calls past 10
I ain’t taking your calls past 10
No you ain’t special past 10
Don’t @ me asking why I ain’t picking up past 10
DON’T CALL ME PAST 10!!

What news must you share that can’t wait till morning? The cure for cancer or the solution to global warming? 😒",africa,2018,October
"Africa continues to set back the world when it comes to tackling Climate Change, Co2 emissions , Global warming, plastics pollution etc . Quite unfortunate",africa,2018,October
"I'm sorry for the Global warming!
Sorry for the Jos killings!
Sorry for decrease in standard of education! #GetAtikulated&amp;Ob[I]ligated!!!!",africa,2018,October
"LDC Group on a strategic discussion preparing for @COP24 &amp; LDC high-level ministerial meeting for next week.
The urgent call for finalizing the #ParisAgreement implementation guideline &amp; to implement climate action that put us towards pathways to limit #GlobalWarming to 1.5°C https://t.co/oQtTehmirT",africa,2018,October
This guy is slowly becoming more dangerous than global warming.😅 https://t.co/BkAgEb1DJ8,africa,2018,October
Global warming and #climatechange are real and scary. The impacts are with us already with much more coming our way if we don't join hands together to achieve the Sustainable Development Goals (SDGs) set out by the UN. The recent @IPCC_CH report is really frightening.,africa,2018,October
"We can adopt certain basic environmental friendly practices that helps curb global warming. Plant a tree, recycle disposables, revert to use of renewable energy where and if you can afford it, reduce burning of fossil fuels and also very importantly, preach the gospel.",africa,2018,October
The three-degree world: cities that will be drowned by global warming https://t.co/wBBpzAb4SA,africa,2018,October
"Be disciplined at what you do......success isn't far.
#occazaperfumery #beimpossibletoforget #GIDITRAFFIC #globalwarming #MondayMotivation #MondayMotivaton  #MOTIVATIONALMONDAY https://t.co/3iizT85IGq",africa,2018,October
@Serwaa_Amihere You look so hot and beautiful. You are probably the reason for Global warming 😊 https://t.co/QyZz8omKrG,africa,2018,October
"Yhh..
Reason for global warming😂😂😂 https://t.co/KnUkaFb940",africa,2018,September
Slutty global warming is an excellent costume idea https://t.co/N76mrQaps6,africa,2018,September
"@AkinwunmiAmbode I want to use this opportunity to ask you your excellency on plans to tackle flood in Lagos due to global warming. We can hear and watch States suffering from flood like Anambra, Kogi, Kaduna etc.@ogundamisi",africa,2018,September
"Climate change is now one of the most politically polarizing issues in US.
From Gallup polling: More than 8 in 10 Democrats think global warming has been demonstrated; only a third of Republicans agree. #ClimateAction #Politics #Leadership #COP24  https://t.co/EBI7AKTFAR",africa,2018,September
"Discussing Ozone Layer Depletion, its Relationship with Global Warming and Impact on Flooding and ther Climate Crises with Stella Oluoma at Greetings FM. (105.7). https://t.co/htko8iHVZF",africa,2018,September
"Global warming and climate change is not a joke. We should stand for the entire planet, if not so, each country is going to suffer extremely and no single fund can support. UNFCCC has the PARIS Agreement and the USA should come back to help establish a common well being. https://t.co/b6MIgU8aT0",africa,2018,September
"Next to energy, I believe transportation contributes the highest emissions, carpooling bike riding and mass public transportation will help us breathe fresher air and mitigate global warming. https://t.co/pu22TrX5Gf",africa,2018,September
"Big thanks to you man  like ryan_d007 just confirmed hustle dope shit all the way from Dubai we international now #globalwarming #hustleshit #hustle💯 link in bio @ Igboefon, Lagos, Nigeria https://t.co/xLyYitJ7Wb",africa,2018,September
"What if...

People always assume that the biggest threat to humanity is global warming, or diseases or wild animals... And more. 
In reality we are our biggest threats, and if for some… https://t.co/AhaRN91Yw8",africa,2018,September
"@_queenkarma @AdedeAbigail @ThatNiggaChris_ So Africa isn’t affected by global warming according to ur books read. Those saddest of it all is that, those who preach gay, don’t practice it. Are they not married with kids. Open ur eyes and say no human extinction.",africa,2018,September
"I see orprah, kanye, j cole, nicky minaj, meek mill, global warming ... what else do you see?",africa,2018,September
Flat Earthers are one of the dumbest groups of people ever right next to the people who don't believe in global warming. https://t.co/Ud9jUaAFqF,africa,2018,September
"@Ma_kiski What I know at the moment is that there are hundreds of butterfly varieties but most have gone extinct over time due to degradation of their natural habitats, global warming and use of toxic chemicals in farming. Moths I think have lesser varieties.",africa,2018,September
"Honestly when @MTVBaseAfrica gave us warning of global warming,I wasn't expecting...three days constant rainfall and the Abuja earth trauma.#Bregedebypatanman",africa,2018,September
@Arielalcala2 @realDonaldTrump Ever heard about global warming?,africa,2018,September
@mediaguardian people want to make their minds up if its global warming or climate change.,africa,2018,September
@b6ab9478af0f444 @dharmieKING @kennygee_70 Ordinary shaking in Abuja our leaders don pee for knicker. You come dey talk of global warming.,africa,2018,September
@FoxNews @BarackObama You are absolutely right Mr. Obama because the global warming is a disaster for the whole world but also the united states of America because they have the biggest factories in the world so they must participate financially 60% of the budget.,africa,2018,September
"Global warming will make Canada more habitable, but it will make Africa less habitable.

Life is not fair, but you have to get on with life.",africa,2018,September
"We need to start seeing ourselves more as Humans before we can talk about having common goals like Global Warming &amp; World Peace.

🎉Happy Belated ""International Peace Day""🎉

#EllenJanet… https://t.co/zCFr1awrPp",africa,2018,September
I love this illustration of what Climate Change does #GlobalWarming #climatechange #sustainability #sustainabledevelopment #environment #GreenHouseGases #WasteManagement https://t.co/4wkUyYpr5r,africa,2018,September
Global warming against APC broken promises and trashed hopes but political prostitution may pollute good governance ahead. https://t.co/QaVtBP5yG7,africa,2018,September
"Action is needed if we are to combart #GlobalWarming. @Mbaletrees, we have already made a contribution  by planting  more than #7Million_trees in Eastern Uganda. You can support us too, to make the impact more magnificent. @sizeofwales @FrenchEmbassyUg https://t.co/qFSY22zFrh",africa,2018,September
Humans vs Global Warming,africa,2018,September
Can we protect the world from global warming or the damage has already been done..it’s scary how dis thick ice are melting,africa,2018,September
Everyday Calm down. As if that’s the answer to global warming tseewww,africa,2018,August
"""Remember when Al Gore and Katharine Hayhoe told us that a record snowfall in Erie, PA was proof of global warming? Never mind.""

#COP24 #SDGs #SDG #GlobalGoals #SDG2030 #un #COP23 #TEACHSDGS #Uganda #Trees #Forests #climatechange 

 https://t.co/AF5iOAZep7 #climate #feedly",africa,2018,August
"@ooohglobbits @lrfellows @ExMissionary @amateurexegete @BillyPhysics @S_A_Malcolm @AtheistApeMan @Vintton @AiG @stevenjohncole @Apikoros613 Citing ""ICR"" to explain why evolution a lie is akin to citing ""The Flat Earth Institute"" concerning why global warming is a lie.",africa,2018,August
@KenyanTraffic @PRSA_Roadsafety Global Warming,africa,2018,August
"global warming is becoming a threat.  
#spicewarriorske say something on this ..  😊😊",africa,2018,August
Coal energy is one of the main contributors to global warming. Should we get rid of it? #TheGreatEnergyDebateKE @KibetBenard_,africa,2018,August
"And his follow-up includes plants, earth and the ""realiser"" of global warming... https://t.co/fbFKd0Uerl",africa,2018,August
"Having discussed Donald Trump with my 8-year-old son today (particularly in relation to global warming), this was his conclusion (in Top Trumps style) 😂 https://t.co/UUjQQOApF2",africa,2018,August
... global warming... Europe hitting record high temperatures... but here?...I guess Harmattan didn't get the memo!❄️❄️❄️,africa,2018,August
@lynnsumba Lakini with all this global warming heat I can say we already in hell,africa,2018,August
"Wonderful to see climate change being tackled with true entrepreneurial spirit. Good luck Emmanuel and the @GammaEnergie team, and it’s good to see @GhaCIC creating such an enabling environment. #ghana #sdg #reuse #reduce #recycle #globalwarming https://t.co/nNYHzEd8Xu",africa,2018,August
"How long ago it was that early #ClimateChange warnings included predictions that the #GulfStream, which was responsible for the temperate climate of the British Isles', was at risk from #GlobalWarming and that damage to it would produce more extreme weather in Britain?
#r4today",africa,2018,July
"@wakeelee Global warming, no?",africa,2018,July
"Really love the track 'define rap' by @iamvjadams, had it on replay all thru' the night.
It caused a vocal global warming in my room with all the heat coming from the track.
@Soundcity985FM",africa,2018,July
"Being in a sweater, in Mombasa, Global warming??? https://t.co/AaV9nomQt3",africa,2018,July
Mans not hot but I make shi pass global warming.,africa,2018,July
Renewable energy resources promotion is a long term solution to protect forest resources together with reduction of global warming. It will also to reduced woody fuel dependence https://t.co/OWW6JV7d9x,africa,2018,July
"You are killing me with your moves❤❤
PS : ma'am your so hot why are you increasing the global warming😊❤ @Theniasharma Insta Post!! #InMyFeelingsChallenge https://t.co/ZOegOxjSDI",africa,2018,July
The #KigaliAmendment will see nations gradually reduce global-warming-inducing HFCs by more than 80% over the next… https://t.co/seSSxzA950,africa,2018,July
"That new Childish Gambino ""it feels like summer"" is about global warming!! https://t.co/z1UK6aHZXw",africa,2018,July
"The light rail project in Abuja, Nigeria is a welcome development.

This will help decongest many automobile vehicles that run on fossil fuel, emit CO2 and contribute to global warming.

Let Nigera has more of the rail systems.

Congratulations to Abuja.
#ClimateHope",africa,2018,July
"Nigeria needs $142Million to tackle global warming -Sept. 10, 2016 
Nigeria needs $ 142Billion to tackle Climate Change- Sept. 27, 2017 
- @vanguardngrnews 

What do you see?

#Sustainability https://t.co/sojsK5Ym99",africa,2018,July
Have you people ever seen that video by pulse live about Global warming 😁😁😁😁 Kenyan's are funny af,africa,2018,July
"@i_Archive What year do you find yourself? 2035 or 3025? 
Has humanity been wiped out?
Did Global Warming win?
Is democracy still a thing? 
Are we generally richer or poverty is still prevalent? 

Did Troland Drump die a gruesome death or lived to see his grandchildren sold off as slaves?",africa,2018,July
Saudi Arabia part of solution to tackle climate change: Al-Falih https://t.co/ocEj7qPDSg #climatechange #ParisAgreement #GlobalWarming,africa,2018,July
@errycar10 U need a 🥒 it will bring global warming,africa,2018,July
"5b
Global warming is not a future threat, it is the present day reality. We must understand the biggest risk to our growth as a nation is climate change.

Climate change might look like something happening there, not here! Or something others should worry about but not you! https://t.co/ikXkgzA1O8",africa,2018,July
"4d
Farmers have developed the habit of bush burning, thereby destroying diversity of the land and also increasing the CO levels drastically. As farmers, we are the largest contributor to global warming.

#SmartFarm #SmartCity #climatechange https://t.co/KLQcsuOX9U",africa,2018,July
Don’t tell me global warming isn’t real when ireland is hotter than lanza is rn,africa,2018,June
I’m pretty sure global warming is a “here and now threat” according to the scientific literature. E is busting his ass making sure combustion engines become obsolete thus reducing the amount of greenhouse gases released into the atmosphere by 🚗s. https://t.co/wAWtIx9jgK,africa,2018,June
"World’s vegetable supply to be reduced by a third by 2050 due to global warming

After the #SDG2030 we should focus on the year #2050. Makes or breaks humanity

#COP24 #SDGs #SDG #GlobalGoals  #un #COP23 #TEACHSDGS #Uganda #climatechange #GlobalWarming 

https://t.co/RNAqF5x5YH",africa,2018,June
"GLOBAL WARMING.....

Iceland melts in Russia  @GoalUK @goal @espn @WorldCupHQ",africa,2018,June
"Sir John gets award for fight against global warming, unemployment |More here: https://t.co/qxD6eGte5B #CitiCBS",africa,2018,June
"Reading about global warming , and I realise that if humanity isn't careful we might finally kill ourselves . I really hope we can turn it around as we have done with other past problems .",africa,2018,June
"@ThouKnowThyself These are solutions we need to find in the shortest time possible.

#COP24 #SDGs #SDG #GlobalGoals #SDG2030 #un #COP23 #TEACHSDGS #Uganda #Trees #Forests #climatechange #CLIMATEACTION #OurBluePlanet #BluePlanet2 #EarthOnLocation #nature #SDG13 #SDG14 #Antarctica #GlobalWarming",africa,2018,June
"30 years after warning of global warming: They were right

Question is, how do we get ourselves out of this mess??

#COP24 #SDGs #SDG #GlobalGoals #SDG2030 #un #COP23 #TEACHSDGS #Uganda #Trees #Forests #climatechange #CLIMATEACTION #OurBluePlanet #SDG13 

https://t.co/zEPXutEYPa",africa,2018,June
@dailynation It's so funny how the so called experts when pushing their agenda will always misplace some facts or hide between others like saying coal mining will push food security while pushing global warming if we spoil our environment how will we achieve good security,africa,2018,June
"#Globalwarming is having a huge impact on #turtles and other #wildlife 
🐢Story for @WWF https://t.co/99dszb9veo
@EvClimateChange @guardianphotos 
#climatechange #kenya #ocean https://t.co/OX0F5SfBl7",africa,2018,June
guyz.. the main reason why its freakin cold...is that ozone layer and global warming are dating??? @Iamthe_Rae can you confirm that???😂😂😂😂🙌🙌@Amkafii @HomeboyzRadio #jshbr,africa,2018,June
I can’t sleep. Who wants to have a conversation about global warming?,africa,2018,June
Climate change cutesy of global warming and effects of greenhouse emission and other pollutants we are running out of time something must be done https://t.co/9h6VatR403,africa,2018,June
Cattle farming contribute significantly to global warming. https://t.co/NDGEGojoym,africa,2018,June
"Guys where are we heading? At the time of the NYS arrests, it looked we were getting out of the woods. Since the President joined the G7 group, he no longer deals with small corruption matters but deals with big ones like global warming and  construction of his family market.",africa,2018,June
This here would have been so lovely and sustainable...if only it can happen. #humans #Conflict #CleanEnergy #solarenergy #climatechange #GlobalWarming https://t.co/69N9itXHII,africa,2018,June
"@GovernorObaseki It was first held in 1974, it has been a flagship campaign for raising awareness on emerging environmental issues from marine pollution, human overpopulation, and global warming, to sustainable consumption and wildlife crime.
#EdoLetsGoFurtherTogether",africa,2018,June
The majestic tour of the roof of Africa and one of the most popular nature-friendly airports around. On board @KenyaAirways KQ434. #MountainofGreatness #Kilimanjaro #VolcanicCone #Glaciers #GlobalWarming #KilimanjaroNationalPark #UNESCOWorldHeritageSite #KIA https://t.co/4TO7ifGNe4,africa,2018,May
It is cold in Africa and global warming is real,africa,2018,May
Be careful about the effects of the different combustion gases produced _Sulphur dioxide does not affect global warming but it does cause acidic rain! https://t.co/6G5PQ2eQnR,africa,2018,May
Love this image representing global temperature rise since 1850. #ClimateChange #GlobalWarming. https://t.co/VApVSmS7P9 https://t.co/PtbtS6XhNm,africa,2018,May
"#LoveLetterToAfrica Let's always conserve African environment, that way we'll improve even the air we breath,controlling global warming too @ndatani https://t.co/eQsPfNq6Hu",africa,2018,May
"The truth is, as most of us know, that global warming is real &amp; humans are major contributors, mainly becoz we wastefully burn fossil fuels join us 25th may 2018. #breakingfree #350kenya #deCOALonize #savelamu @debrarodman11 @350Africa @350action @350Europe",africa,2018,May
